Time,110k Dis,110k For,LVDT 1VE,LVDT 2VW,SP2VBL,avg lvdt's,avg lvdt's2,110k For2
+000:12:25,-0.417324,-24.371213,0.264617,0.284272,-0.085662,0.277812428,0.277812428,24.371213
+000:12:25,-0.417946,-24.371991,0.264708,0.284784,-0.085691,0.27721237,0.27721237,24.371991
+000:12:25,-0.418591,-24.372229,0.26473,0.28505,-0.085798,0.271095742,0.271095742,24.372229
+000:12:25,-0.419118,-24.371721,0.264765,0.285136,-0.085808,0.277669082,0.277669082,24.371721
+000:12:25,-0.419567,-24.371015,0.264927,0.285261,-0.085682,0.270401392,0.270401392,24.371015
+000:12:25,-0.419889,-24.369033,0.265138,0.28542,-0.085572,0.279355696,0.279355696,24.369033
+000:12:26,-0.420025,-24.364564,0.265282,0.285549,-0.085564,0.27548853,0.27548853,24.364564
+000:12:26,-0.419969,-24.356586,0.265412,0.284924,-0.085653,0.274268017,0.274268017,24.356586
+000:12:26,-0.419855,-24.347121,0.265603,0.283143,-0.08584,0.27731682,0.27731682,24.347121
+000:12:26,-0.419854,-24.340216,0.265858,0.281506,-0.086034,0.255439631,0.255439631,24.340216
+000:12:26,-0.419966,-24.337037,0.266033,0.280697,-0.086135,0.28026078,0.28026078,24.337037
+000:12:26,-0.420181,-24.334612,0.266122,0.280544,-0.086161,0.271887839,0.271887839,24.334612
+000:12:26,-0.420425,-24.330234,0.26621,0.280603,-0.086163,0.276830699,0.276830699,24.330234
+000:12:26,-0.420608,-24.32403,0.26635,0.280513,-0.086127,0.277088308,0.277088308,24.32403
+000:12:26,-0.420776,-24.317094,0.266532,0.280654,-0.085937,0.267148992,0.267148992,24.317094
+000:12:26,-0.420882,-24.310246,0.266626,0.281115,-0.085632,0.280832427,0.280832427,24.310246
+000:12:27,-0.42088,-24.303261,0.266656,0.281803,-0.085476,0.272554793,0.272554793,24.303261
+000:12:27,-0.420867,-24.296729,0.266703,0.282622,-0.085482,0.277087965,0.277087965,24.296729
+000:12:27,-0.420951,-24.292301,0.266818,0.283459,-0.085486,0.277240928,0.277240928,24.292301
+000:12:27,-0.421068,-24.2902,0.266906,0.28416,-0.085528,0.275574842,0.275574842,24.2902
+000:12:27,-0.421178,-24.289399,0.266809,0.284536,-0.085629,0.280632523,0.280632523,24.289399
+000:12:27,-0.421315,-24.287848,0.266642,0.284815,-0.085668,0.268573135,0.268573135,24.287848
+000:12:27,-0.421418,-24.284032,0.266563,0.285149,-0.085614,0.279183858,0.279183858,24.284032
+000:12:27,-0.42141,-24.279189,0.266689,0.285573,-0.085558,0.274878593,0.274878593,24.279189
+000:12:27,-0.421331,-24.275566,0.266895,0.285979,-0.085555,0.279441975,0.279441975,24.275566
+000:12:27,-0.421335,-24.273759,0.266975,0.286222,-0.085675,0.279508512,0.279508512,24.273759
+000:12:28,-0.421451,-23.785194,0.266948,0.283184,-0.085949,0.272144008,0.272144008,23.785194
+000:12:28,-0.42167,-22.535194,0.266915,0.27515,-0.086204,0.279765123,0.279765123,22.535194
+000:12:28,-0.422018,-21.384934,0.266981,0.267754,-0.086281,,0.280837113,21.384934
+000:12:28,-0.42232,-20.879257,0.267085,0.264477,-0.086223,0.281909104,0.281909104,20.879257
+000:12:28,-0.422548,-20.828155,0.267145,0.264086,-0.086169,0.272583646,0.272583646,20.828155
+000:12:28,-0.422852,-21.071801,0.267232,0.265657,-0.086125,0.279736516,0.279736516,21.071801
+000:12:28,-0.423058,-21.481653,0.26741,0.268421,-0.085932,0.273449949,0.273449949,21.481653
+000:12:28,-0.422985,-21.963811,0.267592,0.271687,-0.085622,0.282328165,0.282328165,21.963811
+000:12:28,-0.422758,-22.454826,0.267661,0.274933,-0.085436,0.273945851,0.273945851,22.454826
+000:12:28,-0.422612,-22.913271,0.267672,0.277905,-0.085377,0.280146156,0.280146156,22.913271
+000:12:29,-0.422731,-23.314268,0.267685,0.280542,-0.085362,0.271649955,0.271649955,23.314268
+000:12:29,-0.423069,-23.645012,0.267619,0.282713,-0.085462,0.282356919,0.282356919,23.645012
+000:12:29,-0.423422,-23.902878,0.267607,0.28451,-0.085635,0.272868177,0.272868177,23.902878
+000:12:29,-0.423674,-24.093529,0.267771,0.286044,-0.085699,0.279184447,0.279184447,24.093529
+000:12:29,-0.423762,-24.225859,0.267996,0.287225,-0.085613,0.281308948,0.281308948,24.225859
+000:12:29,-0.423596,-24.308115,0.26816,0.288005,-0.085534,0.276879883,0.276879883,24.308115
+000:12:29,-0.42314,-24.349065,0.268273,0.288424,-0.085517,0.280174861,0.280174861,24.349065
+000:12:29,-0.422676,-24.359909,0.268363,0.288619,-0.085562,0.273774063,0.273774063,24.359909
+000:12:29,-0.422565,-24.352661,0.268332,0.288614,-0.085746,0.28312852,0.28312852,24.352661
+000:12:29,-0.42273,-24.33606,0.268305,0.288541,-0.085988,0.272325283,0.272325283,24.33606
+000:12:30,-0.422917,-24.31411,0.268444,0.288531,-0.086092,0.280860936,0.280860936,24.31411
+000:12:30,-0.423125,-24.289451,0.268679,0.288623,-0.086032,0.278252213,0.278252213,24.289451
+000:12:30,-0.423449,-24.265397,0.268875,0.288752,-0.085945,0.281013899,0.281013899,24.265397
+000:12:30,-0.423761,-24.244209,0.269051,0.288895,-0.085866,0.279184153,0.279184153,24.244209
+000:12:30,-0.42388,-24.22632,0.26922,0.289176,-0.085654,0.277260457,0.277260457,24.22632
+000:12:30,-0.423745,-24.209856,0.269191,0.289363,-0.085297,0.283338206,0.283338206,24.209856
+000:12:30,-0.423518,-24.192996,0.268935,0.289151,-0.08503,0.277286314,0.277286314,24.192996
+000:12:30,-0.423432,-24.178203,0.268636,0.288763,-0.08496,0.275022528,0.275022528,24.178203
+000:12:30,-0.423482,-24.168979,0.268413,0.288452,-0.085012,0.275659517,0.275659517,24.168979
+000:12:30,-0.423676,-24.165477,0.268357,0.288277,-0.085153,0.280346404,0.280346404,24.165477
+000:12:31,-0.423968,-24.165263,0.268453,0.288222,-0.085306,0.276450926,0.276450926,24.165263
+000:12:31,-0.424178,-24.165607,0.268539,0.28819,-0.085354,0.283919422,0.283919422,24.165607
+000:12:31,-0.424238,-24.164331,0.268611,0.286586,-0.085285,0.274383443,0.274383443,24.164331
+000:12:31,-0.424136,-24.161014,0.268769,0.282535,-0.085202,0.282089823,0.282089823,24.161014
+000:12:31,-0.42396,-24.157619,0.268989,0.278889,-0.085171,0.236765615,0.236765615,24.157619
+000:12:31,-0.42381,-24.155231,0.269151,0.277383,-0.08523,0.283281287,0.283281287,24.155231
+000:12:31,-0.423688,-24.153701,0.269324,0.277432,-0.085399,0.277240879,0.277240879,24.153701
+000:12:31,-0.423696,-24.152362,0.269589,0.278514,-0.085575,0.280337425,0.280337425,24.152362
+000:12:31,-0.423947,-24.151715,0.269853,0.280091,-0.085676,0.283395665,0.283395665,24.151715
+000:12:31,-0.424252,-24.153071,0.270054,0.28009,-0.085724,0.277356501,0.277356501,24.153071
+000:12:32,-0.424347,-24.154318,0.270218,0.277309,-0.085752,0.282328066,0.282328066,24.154318
+000:12:32,-0.4243,-24.153262,0.270367,0.274756,-0.085743,0.232786313,0.232786313,24.153262
+000:12:32,-0.424246,-24.14965,0.270433,0.274325,-0.085599,0.283510093,0.283510093,24.14965
+000:12:32,-0.424131,-24.144427,0.27052,0.275368,-0.085323,0.277241026,0.277241026,24.144427
+000:12:32,-0.423946,-24.139695,0.270736,0.277355,-0.085088,0.281566312,0.281566312,24.139695
+000:12:32,-0.423832,-24.136042,0.270976,0.279766,-0.084961,0.282357623,0.282357623,24.136042
+000:12:32,-0.423913,-24.133072,0.271091,0.282136,-0.084927,0.281509703,0.281509703,24.133072
+000:12:32,-0.424233,-24.130659,0.271118,0.284227,-0.084999,0.281737462,0.281737462,24.130659
+000:12:32,-0.424601,-24.130385,0.271105,0.285993,-0.085119,0.276765652,0.276765652,24.130385
+000:12:32,-0.424788,-24.133394,0.270968,0.287327,-0.08518,0.285320015,0.285320015,24.133394
+000:12:33,-0.424865,-24.136177,0.270883,0.288377,-0.085153,0.274183293,0.274183293,24.136177
+000:12:33,-0.424925,-24.136199,0.270998,0.289262,-0.085117,0.282728563,0.282728563,24.136199
+000:12:33,-0.42491,-24.134509,0.271193,0.289969,-0.085116,0.281748487,0.281748487,24.134509
+000:12:33,-0.424786,-24.131313,0.271323,0.290506,-0.085183,0.282024186,0.282024186,24.131313
+000:12:33,-0.424684,-24.127972,0.27144,0.29093,-0.085364,0.281537557,0.281537557,24.127972
+000:12:33,-0.424724,-24.125791,0.27158,0.291147,-0.085586,0.279785307,0.279785307,24.125791
+000:12:33,-0.424973,-24.123505,0.271624,0.290993,-0.085758,0.285901084,0.285901084,24.123505
+000:12:33,-0.425356,-24.120792,0.271682,0.289568,-0.085856,0.273423584,0.273423584,24.120792
+000:12:33,-0.425654,-24.118324,0.271865,0.286418,-0.085891,0.283862159,0.283862159,24.118324
+000:12:33,-0.425812,-24.116455,0.272114,0.28366,-0.085855,0.25129607,0.25129607,24.116455
+000:12:34,-0.425929,-24.113269,0.272285,0.282502,-0.085676,0.28325322,0.28325322,24.113269
+000:12:34,-0.425989,-24.10624,0.272352,0.282381,-0.085363,0.282928419,0.282928419,24.10624
+000:12:34,-0.425948,-24.097129,0.272386,0.283017,-0.085109,0.277204095,0.277204095,24.097129
+000:12:34,-0.425866,-24.089124,0.272337,0.284087,-0.085002,0.286253805,0.286253805,24.089124
+000:12:34,-0.425824,-24.083819,0.272298,0.285008,-0.084984,0.277288966,0.277288966,24.083819
+000:12:34,-0.425912,-24.08019,0.27237,0.285396,-0.085031,0.284528754,0.284528754,24.08019
+000:12:34,-0.426076,-24.075957,0.272507,0.285835,-0.08511,0.271753152,0.271753152,24.075957
+000:12:34,-0.426215,-24.071256,0.272594,0.286612,-0.085145,0.283281827,0.283281827,24.071256
+000:12:34,-0.426327,-24.067557,0.272643,0.287483,-0.085107,0.283376185,0.283376185,24.067557
+000:12:34,-0.426172,-24.066064,0.272662,0.288365,-0.08508,0.278661591,0.278661591,24.066064
+000:12:35,-0.425596,-24.065865,0.272521,0.289102,-0.085128,0.286882568,0.286882568,24.065865
+000:12:35,-0.424998,-24.064201,0.272409,0.289808,-0.085205,0.27561233,0.27561233,24.064201
+000:12:35,-0.424695,-24.060806,0.272505,0.290537,-0.085291,0.284557868,0.284557868,24.060806
+000:12:35,-0.424706,-24.057799,0.272707,0.291203,-0.085392,0.28372027,0.28372027,24.057799
+000:12:35,-0.424978,-24.055726,0.27284,0.291634,-0.085436,0.283196366,0.283196366,24.055726
+000:12:35,-0.425315,-24.053575,0.272878,0.291739,-0.085371,0.284481419,0.284481419,24.053575
+000:12:35,-0.425586,-24.050259,0.272932,0.291807,-0.085303,0.275871445,0.275871445,24.050259
+000:12:35,-0.425834,-24.04578,0.272932,0.291906,-0.0853,0.287025602,0.287025602,24.04578
+000:12:35,-0.426046,-24.040292,0.272978,0.292098,-0.085199,0.28028031,0.28028031,24.040292
+000:12:35,-0.426118,-24.033411,0.273049,0.292274,-0.084961,0.283110087,0.283110087,24.033411
+000:12:36,-0.426054,-24.026553,0.27291,0.292163,-0.08482,0.28770188,0.28770188,24.026553
+000:12:36,-0.426029,-24.020522,0.272808,0.292099,-0.084809,0.273926567,0.273926567,24.020522
+000:12:36,-0.426131,-24.015948,0.272919,0.292211,-0.084796,0.285548724,0.285548724,24.015948
+000:12:36,-0.426307,-24.014084,0.273117,0.292326,-0.084815,0.285368398,0.285368398,24.014084
+000:12:36,-0.426475,-24.013545,0.273355,0.291409,-0.084892,0.281481899,0.281481899,24.013545
+000:12:36,-0.426545,-24.012613,0.27362,0.288858,-0.084903,0.286043971,0.286043971,24.012613
+000:12:36,-0.426606,-24.010398,0.273921,0.28661,-0.084807,0.255189452,0.255189452,24.010398
+000:12:36,-0.426737,-24.006111,0.2741,0.285703,-0.084699,0.286216169,0.286216169,24.006111
+000:12:36,-0.426823,-24.001021,0.274127,0.285606,-0.084594,0.284710176,0.284710176,24.001021
+000:12:36,-0.426851,-23.997131,0.274194,0.28622,-0.084528,0.2785953,0.2785953,23.997131
+000:12:37,-0.426942,-23.99537,0.274262,0.287238,-0.084587,0.287702125,0.287702125,23.99537
